,Close,Volume,CPI,USTS,DI,PP,IR,OP,CLF,EPU,GDP,UNEMP
2023-03-14,151.973526000977,73695900.0,301.808,3.64,121.0358,127459000.0,4.58,76.77,106231.0,246.38,66078.0,3.5
2023-03-15,152.37190246582,77167900.0,301.808,3.51,122.0832,127459000.0,4.58,74.3,106231.0,165.53,66078.0,3.5
2023-03-16,155.220352172852,76161100.0,301.808,3.56,121.7344,127459000.0,4.58,73.12,106231.0,191.67,66078.0,3.5
2023-03-17,154.373779296875,98944600.0,301.808,3.39,121.5752,127459000.0,4.58,71.03,106231.0,236.53,66078.0,3.5
2023-03-18,154.373779296875,98944600.0,301.808,3.39,121.5752,127459000.0,4.58,71.03,106231.0,236.53,66078.0,3.5
2023-03-19,154.373779296875,98944600.0,301.808,3.39,121.5752,127459000.0,4.58,71.03,106231.0,236.53,66078.0,3.5
2023-03-20,156.764083862305,73641400.0,301.808,3.47,121.0546,127451000.0,4.58,72.42,106231.0,158.68,66078.0,3.5
2023-03-21,158.636489868164,73938300.0,301.808,3.59,120.9481,127451000.0,4.58,74.78,106231.0,102.69,66078.0,3.5
2023-03-22,157.192352294922,75701800.0,301.808,3.48,120.6877,127451000.0,4.58,76.08,106231.0,215.3,66078.0,3.5
2023-03-23,158.287902832031,67622100.0,301.808,3.38,119.809,127451000.0,4.83,74.31,106231.0,190.0,66078.0,3.5
2023-03-24,159.602569580078,59196500.0,301.808,3.38,120.503,127451000.0,4.83,73.63,106231.0,163.72,66078.0,3.5
2023-03-25,159.602569580078,59196500.0,301.808,3.38,120.503,127451000.0,4.83,73.63,106231.0,163.72,66078.0,3.5
2023-03-26,159.602569580078,59196500.0,301.808,3.38,120.503,127451000.0,4.83,73.63,106231.0,163.72,66078.0,3.5
2023-03-27,157.640533447266,52390300.0,301.808,3.53,120.3227,127514000.0,4.83,76.8,106231.0,141.81,66078.0,3.5
2023-03-28,157.013076782227,45992200.0,301.808,3.55,119.8059,127514000.0,4.83,78.07,106231.0,117.77,66078.0,3.5
2023-03-29,160.120483398438,51305700.0,301.808,3.57,119.8398,127514000.0,4.83,77.51,106231.0,127.01,66078.0,3.5
2023-03-30,161.704040527344,49501700.0,301.808,3.55,119.5304,127514000.0,4.83,78.45,106231.0,82.78,66078.0,3.5
2023-03-31,164.233779907227,68749800.0,301.808,3.48,119.4828,127514000.0,4.83,79.19,106231.0,144.99,66078.0,3.5
2023-04-01,164.233779907227,68749800.0,301.808,3.48,119.4828,127514000.0,4.83,79.19,106231.0,144.99,66078.0,3.5
2023-04-02,164.233779907227,68749800.0,301.808,3.48,119.4828,127514000.0,4.83,79.19,106231.0,144.99,66078.0,3.5
2023-04-03,165.498672485352,56976200.0,302.918,3.43,119.4623,127544000.0,4.83,85.81,106500.0,150.38,66341.0,3.4
2023-04-04,164.960830688477,46278300.0,302.918,3.35,119.2988,127544000.0,4.83,85.7,106500.0,154.53,66341.0,3.4
2023-04-05,163.098388671875,51511700.0,302.918,3.3,119.4385,127544000.0,4.83,85.89,106500.0,108.51,66341.0,3.4
2023-04-06,163.994766235352,45390100.0,302.918,3.3,119.4597,127544000.0,4.83,86.56,106500.0,40.4,66341.0,3.4
2023-04-07,163.994766235352,45390100.0,302.918,3.3,119.4597,127544000.0,4.83,86.56,106500.0,40.4,66341.0,3.4
2023-04-08,163.994766235352,45390100.0,302.918,3.3,119.4597,127544000.0,4.83,86.56,106500.0,40.4,66341.0,3.4
2023-04-09,163.994766235352,45390100.0,302.918,3.3,119.4597,127544000.0,4.83,86.56,106500.0,40.4,66341.0,3.4
2023-04-10,161.375396728516,47716900.0,302.918,3.41,119.9292,127636000.0,4.83,86.56,106500.0,116.65,66341.0,3.4
2023-04-11,160.150360107422,47644200.0,302.918,3.43,119.6822,127636000.0,4.83,87.32,106500.0,155.38,66341.0,3.4
2023-04-12,159.453186035156,50133100.0,302.918,3.41,119.1829,127636000.0,4.83,88.31,106500.0,109.82,66341.0,3.4
2023-04-13,164.89111328125,68445600.0,302.918,3.45,118.5922,127636000.0,4.83,86.51,106500.0,258.05,66341.0,3.4
2023-04-14,164.542541503906,49386500.0,302.918,3.52,119.0301,127636000.0,4.83,87.31,106500.0,38.2,66341.0,3.4
2023-04-15,164.542541503906,49386500.0,302.918,3.52,119.0301,127636000.0,4.83,87.31,106500.0,38.2,66341.0,3.4
2023-04-16,164.542541503906,49386500.0,302.918,3.52,119.0301,127636000.0,4.83,87.31,106500.0,38.2,66341.0,3.4
2023-04-17,164.562454223633,41516200.0,302.918,3.6,119.4406,127742000.0,4.83,85.63,106500.0,51.34,66341.0,3.4
2023-04-18,165.797439575195,49923000.0,302.918,3.58,119.2797,127742000.0,4.83,85.48,106500.0,186.52,66341.0,3.4
2023-04-19,166.952774047852,47720200.0,302.918,3.6,119.4828,127742000.0,4.83,85.34,106500.0,128.99,66341.0,3.4
2023-04-20,165.976699829102,52456400.0,302.918,3.54,119.2958,127742000.0,4.83,83.29,106500.0,98.98,66341.0,3.4
2023-04-21,164.353302001953,58337300.0,302.918,3.57,119.4921,127742000.0,4.83,83.36,106500.0,118.21,66341.0,3.4
2023-04-22,164.353302001953,58337300.0,302.918,3.57,119.4921,127742000.0,4.83,83.36,106500.0,118.21,66341.0,3.4
2023-04-23,164.353302001953,58337300.0,302.918,3.57,119.4921,127742000.0,4.83,83.36,106500.0,118.21,66341.0,3.4
2023-04-24,164.662048339844,41949600.0,302.918,3.52,119.3979,127734000.0,4.83,84.23,106500.0,149.57,66341.0,3.4
2023-04-25,163.108352661133,48714100.0,302.918,3.4,119.8047,127734000.0,4.83,82.13,106500.0,111.25,66341.0,3.4
2023-04-26,163.098388671875,45498800.0,302.918,3.43,119.5323,127734000.0,4.83,79.19,106500.0,135.07,66341.0,3.4
2023-04-27,167.729614257813,64902300.0,302.918,3.53,119.6293,127734000.0,4.83,80.11,106500.0,157.01,66341.0,3.4
2023-04-28,168.99446105957,55209200.0,302.918,3.44,119.4312,127734000.0,4.83,81.32,106500.0,94.05,66341.0,3.4
2023-04-29,168.99446105957,55209200.0,302.918,3.44,119.4312,127734000.0,4.83,81.32,106500.0,94.05,66341.0,3.4
2023-04-30,168.99446105957,55209200.0,302.918,3.44,119.4312,127734000.0,4.83,81.32,106500.0,94.05,66341.0,3.4
2023-05-01,168.904830932617,52472900.0,303.294,3.59,119.6311,127850000.0,4.83,81.32,106564.0,435.03,66341.0,3.7
2023-05-02,167.859069824219,48425700.0,303.294,3.44,119.8009,127850000.0,4.83,76.71,106564.0,249.56,66341.0,3.7
2023-05-03,166.773483276367,65136000.0,303.294,3.38,119.3301,127850000.0,4.83,72.91,106564.0,139.92,66341.0,3.7
2023-05-04,165.120178222656,81235400.0,303.294,3.37,119.2332,127850000.0,5.08,73.0,106564.0,105.0,66341.0,3.7
2023-05-05,172.868774414063,113316400.0,303.294,3.44,118.7707,127850000.0,5.08,75.85,106564.0,100.93,66341.0,3.7
2023-05-06,172.868774414063,113316400.0,303.294,3.44,118.7707,127850000.0,5.08,75.85,106564.0,100.93,66341.0,3.7
2023-05-07,172.868774414063,113316400.0,303.294,3.44,118.7707,127850000.0,5.08,75.85,106564.0,100.93,66341.0,3.7
2023-05-08,172.799057006836,55962800.0,303.294,3.52,118.7938,127938000.0,5.08,75.85,106564.0,311.34,66341.0,3.7
2023-05-09,171.076034545898,45326900.0,303.294,3.53,119.0325,127938000.0,5.08,77.76,106564.0,163.06,66341.0,3.7
2023-05-10,172.858795166016,53724500.0,303.294,3.43,118.8055,127938000.0,5.08,76.7,106564.0,69.51,66341.0,3.7
2023-05-11,173.048034667969,49514700.0,303.294,3.39,119.2363,127938000.0,5.08,75.32,106564.0,155.22,66341.0,3.7
2023-05-12,172.110549926758,45497800.0,303.294,3.46,119.568,127938000.0,5.08,74.54,106564.0,190.28,66341.0,3.7
2023-05-13,172.110549926758,45497800.0,303.294,3.46,119.568,127938000.0,5.08,74.54,106564.0,190.28,66341.0,3.7
2023-05-14,172.110549926758,45497800.0,303.294,3.46,119.568,127938000.0,5.08,74.54,106564.0,190.28,66341.0,3.7
2023-05-15,171.611877441406,37266700.0,303.294,3.5,119.3891,127955000.0,5.08,75.46,106564.0,99.1,66341.0,3.7
2023-05-16,171.611877441406,42110300.0,303.294,3.54,119.4266,127955000.0,5.08,75.15,106564.0,67.14,66341.0,3.7
2023-05-17,172.230224609375,57951600.0,303.294,3.57,119.8524,127955000.0,5.08,76.98,106564.0,113.54,66341.0,3.7
2023-05-18,174.583938598633,65496700.0,303.294,3.65,120.3327,127955000.0,5.08,75.75,106564.0,210.79,66341.0,3.7
2023-05-19,174.693649291992,55772400.0,303.294,3.7,120.0134,127955000.0,5.08,75.42,106564.0,111.5,66341.0,3.7
2023-05-20,174.693649291992,55772400.0,303.294,3.7,120.0134,127955000.0,5.08,75.42,106564.0,111.5,66341.0,3.7
2023-05-21,174.693649291992,55772400.0,303.294,3.7,120.0134,127955000.0,5.08,75.42,106564.0,111.5,66341.0,3.7
2023-05-22,173.736190795898,43570900.0,303.294,3.72,120.3282,128007000.0,5.08,75.77,106564.0,398.71,66341.0,3.7
2023-05-23,171.103225708008,50747300.0,303.294,3.7,120.558,128007000.0,5.08,76.66,106564.0,156.99,66341.0,3.7
2023-05-24,171.382476806641,45143500.0,303.294,3.73,120.7176,128007000.0,5.08,77.99,106564.0,301.54,66341.0,3.7
2023-05-25,172.529418945313,56058300.0,303.294,3.83,121.0812,128007000.0,5.08,75.66,106564.0,237.84,66341.0,3.7
2023-05-26,174.962905883789,54835000.0,303.294,3.8,120.8713,128007000.0,5.08,76.33,106564.0,220.29,66341.0,3.7
2023-05-27,174.962905883789,54835000.0,303.294,3.8,120.8713,128007000.0,5.08,76.33,106564.0,220.29,66341.0,3.7
2023-05-28,174.962905883789,54835000.0,303.294,3.8,120.8713,128007000.0,5.08,76.33,106564.0,220.29,66341.0,3.7
2023-05-29,174.962905883789,54835000.0,303.294,3.8,120.8713,128007000.0,5.08,76.33,106564.0,220.29,66341.0,3.7
2023-05-30,176.827941894531,55964400.0,303.294,3.69,120.8136,128063000.0,5.08,73.38,106564.0,111.1,66341.0,3.7
2023-05-31,176.778060913086,99625300.0,303.294,3.64,121.2284,128063000.0,5.08,71.98,106564.0,264.79,66341.0,3.7
2023-06-01,179.610504150391,68901800.0,303.841,3.61,120.3486,128063000.0,5.08,74.18,106705.0,108.62,66341.0,3.6
2023-06-02,180.468215942383,61945900.0,303.841,3.69,120.2952,128063000.0,5.08,76.0,106705.0,96.48,66341.0,3.6
2023-06-03,180.468215942383,61945900.0,303.841,3.69,120.2952,128063000.0,5.08,76.0,106705.0,96.48,66341.0,3.6
2023-06-04,180.468215942383,61945900.0,303.841,3.69,120.2952,128063000.0,5.08,76.0,106705.0,96.48,66341.0,3.6
2023-06-05,179.101867675781,121946500.0,303.841,3.69,120.3057,128181000.0,5.08,76.61,106705.0,133.01,66341.0,3.6
2023-06-06,178.732849121094,64848400.0,303.841,3.7,120.2859,128181000.0,5.08,76.22,106705.0,62.63,66341.0,3.6
2023-06-07,177.346557617188,61944600.0,303.841,3.79,120.1906,128181000.0,5.08,76.85,106705.0,119.0,66341.0,3.6
2023-06-08,180.089233398438,50214900.0,303.841,3.73,119.9089,128181000.0,5.08,75.88,106705.0,96.83,66341.0,3.6
2023-06-09,180.47819519043,48870700.0,303.841,3.75,119.7892,128181000.0,5.08,74.74,106705.0,58.14,66341.0,3.6
2023-06-10,180.47819519043,48870700.0,303.841,3.75,119.7892,128181000.0,5.08,74.74,106705.0,58.14,66341.0,3.6
2023-06-11,180.47819519043,48870700.0,303.841,3.75,119.7892,128181000.0,5.08,74.74,106705.0,58.14,66341.0,3.6
2023-06-12,183.300643920898,54274900.0,303.841,3.73,120.0069,128320000.0,5.08,71.8,106705.0,204.38,66341.0,3.6
2023-06-13,182.82194519043,54929100.0,303.841,3.84,119.5948,128320000.0,5.08,74.24,106705.0,110.96,66341.0,3.6
2023-06-14,183.460235595703,57462900.0,303.841,3.83,119.1992,128320000.0,5.08,73.39,106705.0,147.42,66341.0,3.6
2023-06-15,185.514739990234,65433200.0,303.841,3.72,118.981,128320000.0,5.07,75.75,106705.0,71.0,66341.0,3.6
2023-06-16,184.427642822266,101235600.0,303.841,3.77,118.8586,128320000.0,5.08,76.76,106705.0,56.58,66341.0,3.6
2023-06-17,184.427642822266,101235600.0,303.841,3.77,118.8586,128320000.0,5.08,76.76,106705.0,56.58,66341.0,3.6
2023-06-18,184.427642822266,101235600.0,303.841,3.77,118.8586,128320000.0,5.08,76.76,106705.0,56.58,66341.0,3.6
2023-06-19,184.427642822266,101235600.0,303.841,3.77,118.8586,128320000.0,5.08,76.76,106705.0,56.58,66341.0,3.6
2023-06-20,184.51741027832,49799100.0,303.841,3.74,119.3937,128504000.0,5.07,75.79,106705.0,213.08,66341.0,3.6
2023-06-21,183.47021484375,49515700.0,303.841,3.72,119.1943,128504000.0,5.07,76.92,106705.0,65.39,66341.0,3.6
2023-06-22,186.50212097168,51245300.0,303.841,3.8,119.2259,128504000.0,5.07,73.93,106705.0,72.75,66341.0,3.6
2023-06-23,186.182952880859,53079300.0,303.841,3.74,119.6068,128504000.0,5.07,73.56,106705.0,74.02,66341.0,3.6
2023-06-24,186.182952880859,53079300.0,303.841,3.74,119.6068,128504000.0,5.07,73.56,106705.0,74.02,66341.0,3.6
2023-06-25,186.182952880859,53079300.0,303.841,3.74,119.6068,128504000.0,5.07,73.56,106705.0,74.02,66341.0,3.6
2023-06-26,184.776733398438,48088700.0,303.841,3.72,119.5728,128609000.0,5.07,73.86,106705.0,150.9,66341.0,3.6
2023-06-27,187.559280395508,50730800.0,303.841,3.77,119.3992,128609000.0,5.07,71.88,106705.0,127.96,66341.0,3.6
2023-06-28,188.746124267578,51216800.0,303.841,3.71,119.8396,128609000.0,5.07,73.64,106705.0,152.99,66341.0,3.6
2023-06-29,189.085205078125,46347300.0,303.841,3.85,120.0324,128609000.0,5.07,73.86,106705.0,117.91,66341.0,3.6
2023-06-30,193.453567504883,85069600.0,303.841,3.81,119.8885,128609000.0,5.08,74.51,106705.0,96.85,66341.0,3.6
2023-07-01,193.453567504883,85069600.0,303.841,3.81,119.8885,128609000.0,5.08,74.51,106705.0,96.85,66341.0,3.6
2023-07-02,193.453567504883,85069600.0,303.841,3.81,119.8885,128609000.0,5.08,74.51,106705.0,96.85,66341.0,3.6
2023-07-03,191.94758605957,31458200.0,304.348,3.86,119.7385,128747000.0,5.08,74.52,106720.0,65.32,67083.0,3.5
2023-07-04,191.94758605957,31458200.0,304.348,3.86,119.7385,128747000.0,5.08,74.52,106720.0,65.32,67083.0,3.5
2023-07-05,190.820587158203,46920300.0,304.348,3.95,119.873,128747000.0,5.08,76.74,106720.0,137.28,67083.0,3.5
2023-07-06,191.299301147461,45094300.0,304.348,4.05,120.325,128747000.0,5.08,76.72,106720.0,40.77,67083.0,3.5
2023-07-07,190.172302246094,46778000.0,304.348,4.06,119.6019,128747000.0,5.08,78.77,106720.0,93.53,67083.0,3.5
2023-07-08,190.172302246094,46778000.0,304.348,4.06,119.6019,128747000.0,5.08,78.77,106720.0,93.53,67083.0,3.5
2023-07-09,190.172302246094,46778000.0,304.348,4.06,119.6019,128747000.0,5.08,78.77,106720.0,93.53,67083.0,3.5
2023-07-10,188.107833862305,59922200.0,304.348,4.01,119.4908,128864000.0,5.07,77.83,106720.0,39.18,67083.0,3.5
2023-07-11,187.579254150391,46638100.0,304.348,3.99,119.2556,128864000.0,5.08,79.54,106720.0,37.82,67083.0,3.5
2023-07-12,189.264739990234,60750200.0,304.348,3.86,118.1838,128864000.0,5.08,80.35,106720.0,89.22,67083.0,3.5
2023-07-13,190.032669067383,41342300.0,304.348,3.76,117.7307,128864000.0,5.08,81.31,106720.0,75.95,67083.0,3.5
2023-07-14,190.182281494141,41573900.0,304.348,3.83,117.5952,128864000.0,5.08,79.9,106720.0,206.65,67083.0,3.5
2023-07-15,190.182281494141,41573900.0,304.348,3.83,117.5952,128864000.0,5.08,79.9,106720.0,206.65,67083.0,3.5
2023-07-16,190.182281494141,41573900.0,304.348,3.83,117.5952,128864000.0,5.08,79.9,106720.0,206.65,67083.0,3.5
2023-07-17,193.473510742188,50520200.0,304.348,3.81,117.6944,128816000.0,5.08,77.8,106720.0,155.95,67083.0,3.5
2023-07-18,193.21418762207,48353800.0,304.348,3.8,117.5985,128816000.0,5.08,79.54,106720.0,104.21,67083.0,3.5
2023-07-19,194.580551147461,80507300.0,304.348,3.75,117.9361,128816000.0,5.08,79.38,106720.0,37.11,67083.0,3.5
2023-07-20,192.615798950195,59581200.0,304.348,3.85,118.1357,128816000.0,5.08,79.62,106720.0,260.18,67083.0,3.5
2023-07-21,191.428970336914,71917800.0,304.348,3.84,118.4822,128816000.0,5.08,81.06,106720.0,80.78,67083.0,3.5
2023-07-22,191.428970336914,71917800.0,304.348,3.84,118.4822,128816000.0,5.08,81.06,106720.0,80.78,67083.0,3.5
2023-07-23,191.428970336914,71917800.0,304.348,3.84,118.4822,128816000.0,5.08,81.06,106720.0,80.78,67083.0,3.5
2023-07-24,192.236801147461,45377800.0,304.348,3.86,118.3569,128905000.0,5.08,82.53,106720.0,105.67,67083.0,3.5
2023-07-25,193.1044921875,37283200.0,304.348,3.91,118.3581,128905000.0,5.08,83.46,106720.0,37.76,67083.0,3.5
2023-07-26,193.982147216797,47471900.0,304.348,3.86,118.273,128905000.0,5.08,82.98,106720.0,220.51,67083.0,3.5
2023-07-27,192.705551147461,47460200.0,304.348,4.01,118.4167,128905000.0,5.33,84.28,106720.0,95.33,67083.0,3.5
2023-07-28,195.308609008789,48291400.0,304.348,3.96,118.311,128905000.0,5.33,84.49,106720.0,82.35,67083.0,3.5
2023-07-29,195.308609008789,48291400.0,304.348,3.96,118.311,128905000.0,5.33,84.49,106720.0,82.35,67083.0,3.5
2023-07-30,195.308609008789,48291400.0,304.348,3.96,118.311,128905000.0,5.33,84.49,106720.0,82.35,67083.0,3.5
2023-07-31,195.926956176758,38824100.0,304.348,3.97,118.3389,128901000.0,5.33,85.22,106720.0,81.19,67083.0,3.5
2023-08-01,195.08918762207,35175100.0,306.269,4.05,119.0768,128901000.0,5.33,85.34,106884.0,151.79,67083.0,3.8
2023-08-02,192.067245483398,50389300.0,306.269,4.08,119.6214,128901000.0,5.33,84.01,106884.0,121.59,67083.0,3.8
2023-08-03,190.661010742188,61235200.0,306.269,4.2,119.859,128901000.0,5.33,86.19,106884.0,62.21,67083.0,3.8
2023-08-04,181.505462646484,115799700.0,306.269,4.05,119.3321,128901000.0,5.33,87.38,106884.0,60.58,67083.0,3.8
2023-08-05,181.505462646484,115799700.0,306.269,4.05,119.3321,128901000.0,5.33,87.38,106884.0,60.58,67083.0,3.8
2023-08-06,181.505462646484,115799700.0,306.269,4.05,119.3321,128901000.0,5.33,87.38,106884.0,60.58,67083.0,3.8
2023-08-07,178.373809814453,97576100.0,306.269,4.09,119.5933,128868000.0,5.33,86.47,106884.0,59.3,67083.0,3.8
2023-08-08,179.321273803711,67823000.0,306.269,4.02,120.1516,128868000.0,5.33,88.0,106884.0,49.89,67083.0,3.8
2023-08-09,177.715560913086,60378500.0,306.269,4.0,119.9972,128868000.0,5.33,89.31,106884.0,77.25,67083.0,3.8
2023-08-10,177.496154785156,54686900.0,306.269,4.09,119.7033,128868000.0,5.33,87.44,106884.0,46.74,67083.0,3.8
2023-08-11,177.556076049805,51988100.0,306.269,4.16,120.1754,128868000.0,5.33,87.93,106884.0,170.3,67083.0,3.8
2023-08-12,177.556076049805,51988100.0,306.269,4.16,120.1754,128868000.0,5.33,87.93,106884.0,170.3,67083.0,3.8
2023-08-13,177.556076049805,51988100.0,306.269,4.16,120.1754,128868000.0,5.33,87.93,106884.0,170.3,67083.0,3.8
2023-08-14,179.223892211914,43675600.0,306.269,4.19,120.6118,128947000.0,5.33,87.4,106884.0,236.53,67083.0,3.8
2023-08-15,177.216522216797,43622600.0,306.269,4.21,120.7552,128947000.0,5.33,86.28,106884.0,53.33,67083.0,3.8
2023-08-16,176.337692260742,46964900.0,306.269,4.28,120.888,128947000.0,5.33,84.49,106884.0,128.55,67083.0,3.8
2023-08-17,173.771072387695,66062900.0,306.269,4.3,121.0475,128947000.0,5.33,85.24,106884.0,101.81,67083.0,3.8
2023-08-18,174.26042175293,61114200.0,306.269,4.26,120.9433,128947000.0,5.33,85.92,106884.0,36.93,67083.0,3.8
2023-08-19,174.26042175293,61114200.0,306.269,4.26,120.9433,128947000.0,5.33,85.92,106884.0,36.93,67083.0,3.8
2023-08-20,174.26042175293,61114200.0,306.269,4.26,120.9433,128947000.0,5.33,85.92,106884.0,36.93,67083.0,3.8
2023-08-21,175.608642578125,46311900.0,306.269,4.34,120.979,128996000.0,5.33,85.44,106884.0,130.14,67083.0,3.8
2023-08-22,176.996810913086,42084200.0,306.269,4.34,120.8849,128996000.0,5.33,84.7,106884.0,52.69,67083.0,3.8
2023-08-23,180.881698608398,52722800.0,306.269,4.19,120.5617,128996000.0,5.33,83.94,106884.0,141.21,67083.0,3.8
2023-08-24,176.147933959961,54945800.0,306.269,4.23,120.754,128996000.0,5.33,84.07,106884.0,76.47,67083.0,3.8
2023-08-25,178.375,51449600.0,306.269,4.25,121.0314,128996000.0,5.33,85.42,106884.0,137.35,67083.0,3.8
2023-08-26,178.375,51449600.0,306.269,4.25,121.0314,128996000.0,5.33,85.42,106884.0,137.35,67083.0,3.8
2023-08-27,178.375,51449600.0,306.269,4.25,121.0314,128996000.0,5.33,85.42,106884.0,137.35,67083.0,3.8
2023-08-28,179.952926635742,43820700.0,306.269,4.2,120.8465,129009000.0,5.33,85.42,106884.0,70.13,67083.0,3.8
2023-08-29,183.877746582031,53003900.0,306.269,4.12,120.7971,129009000.0,5.33,86.37,106884.0,69.2,67083.0,3.8
2023-08-30,187.403106689453,60813900.0,306.269,4.12,120.3571,129009000.0,5.33,86.62,106884.0,66.94,67083.0,3.8
2023-08-31,187.622817993164,60794500.0,306.269,4.09,120.7427,129009000.0,5.33,87.29,106884.0,167.14,67083.0,3.8
2023-09-01,189.210739135742,45732600.0,307.481,4.18,121.2476,129009000.0,5.33,89.98,106975.0,57.38,67083.0,3.8
2023-09-02,189.210739135742,45732600.0,307.481,4.18,121.2476,129009000.0,5.33,89.98,106975.0,57.38,67083.0,3.8
2023-09-03,189.210739135742,45732600.0,307.481,4.18,121.2476,129009000.0,5.33,89.98,106975.0,57.38,67083.0,3.8
2023-09-04,189.210739135742,45732600.0,307.481,4.18,121.2476,129009000.0,5.33,89.98,106975.0,57.38,67083.0,3.8
2023-09-05,189.450408935547,45280000.0,307.481,4.27,121.9307,129033000.0,5.33,91.25,106975.0,66.39,67083.0,3.8
2023-09-06,182.669342041016,81755800.0,307.481,4.3,122.3531,129033000.0,5.33,91.79,106975.0,41.02,67083.0,3.8
2023-09-07,177.326385498047,112488800.0,307.481,4.27,122.4381,129033000.0,5.33,91.16,106975.0,95.66,67083.0,3.8
2023-09-08,177.945556640625,65551300.0,307.481,4.26,122.4476,129033000.0,5.33,91.85,106975.0,37.05,67083.0,3.8
2023-09-09,177.945556640625,65551300.0,307.481,4.26,122.4476,129033000.0,5.33,91.85,106975.0,37.05,67083.0,3.8
2023-09-10,177.945556640625,65551300.0,307.481,4.26,122.4476,129033000.0,5.33,91.85,106975.0,37.05,67083.0,3.8
2023-09-11,179.124008178711,58953100.0,307.481,4.29,121.8185,129077000.0,5.33,91.97,106975.0,82.18,67083.0,3.8
2023-09-12,176.06803894043,90370200.0,307.481,4.27,121.7721,129077000.0,5.33,93.58,106975.0,99.71,67083.0,3.8
2023-09-13,173.98078918457,84267900.0,307.481,4.25,121.5454,129077000.0,5.33,93.04,106975.0,132.91,67083.0,3.8
2023-09-14,175.5087890625,60895800.0,307.481,4.29,121.7192,129077000.0,5.33,95.2,106975.0,111.69,67083.0,3.8
2023-09-15,174.779724121094,109205100.0,307.481,4.33,121.6815,129077000.0,5.33,95.55,106975.0,63.69,67083.0,3.8
2023-09-16,174.779724121094,109205100.0,307.481,4.33,121.6815,129077000.0,5.33,95.55,106975.0,63.69,67083.0,3.8
2023-09-17,174.779724121094,109205100.0,307.481,4.33,121.6815,129077000.0,5.33,95.55,106975.0,63.69,67083.0,3.8
2023-09-18,177.73583984375,67257600.0,307.481,4.32,121.6895,129085000.0,5.33,95.95,106975.0,63.82,67083.0,3.8
2023-09-19,178.834396362305,51826900.0,307.481,4.37,121.6672,129085000.0,5.33,96.11,106975.0,146.72,67083.0,3.8
2023-09-20,175.25910949707,58436200.0,307.481,4.35,121.4705,129085000.0,5.33,94.56,106975.0,82.86,67083.0,3.8
